market,symbol,year,entered_utc,side,level_timeframe,entry,stop,units,risk_dollars,share_of_the_days_budget,size_worked_out_from,what_happened,day_boundary_cut,pnl_dollars,result_x_risked
crypto,LINK/USD,2023,2023-08-06 04:59:00,short,4h,7.1912,7.272613,11931.915527,971.41,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,1197.54,1.2328
crypto,BTC/USD,2023,2023-08-07 01:01:00,long,1h,29020.00186,28949.159308,2.550784,180.7,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,38.41,0.2126
crypto,ETH/USD,2023,2023-08-07 04:32:00,short,4h,1838.137191,1845.827272,38.76805,298.13,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,456.39,1.5308
crypto,LINK/USD,2023,2023-08-07 06:21:00,short,1h,7.151599,7.176907,12165.436819,307.88,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-422.62,-1.3727
crypto,LINK/USD,2023,2023-08-07 09:53:00,short,1h,7.178336,7.19641,11847.382206,214.13,0.514,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-326.29,-1.5238
crypto,BTC/USD,2023,2023-08-07 09:54:00,long,1h,29039.297523,28957.282172,2.54909,209.06,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-298.01,-1.4254
sp500,QQQ,2023,2023-08-07 13:56:00,short,london,373.525,374.887353,480.205314,654.21,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,738.04,1.1281
sp500,SPY,2023,2023-08-07 14:00:00,short,4h,448.255,449.694825,620.474251,893.37,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-903.11,-1.0109
crypto,ETH/USD,2023,2023-08-08 01:52:00,short,1h,1825.0216,1835.64659,39.29673,417.53,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-503.97,-1.207
crypto,BTC/USD,2023,2023-08-08 03:04:00,long,1h,29150.31879,29069.228389,2.530476,205.2,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-293.83,-1.4319
crypto,ETH/USD,2023,2023-08-08 08:19:00,short,1h,1828.00787,1842.557511,29.34236,426.92,0.297,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-491.57,-1.1514
sp500,SPY,2023,2023-08-08 13:58:00,short,premarket_ny,446.28,448.194628,1006.113216,1926.33,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1942.05,-1.0082
crypto,LTC/USD,2023,2023-08-08 17:59:00,short,4h,84.502335,85.438731,864.308861,809.34,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,505.12,0.6241
crypto,BTC/USD,2023,2023-08-09 03:35:00,long,1h,29714.35334,29612.385567,2.472554,252.12,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,459.11,1.821
crypto,LINK/USD,2023,2023-08-09 04:37:00,long,1h,7.42585,7.369099,11615.290922,659.18,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,688.72,1.0448
crypto,BTC/USD,2023,2023-08-09 16:03:00,long,1h,29758.275729,29627.10567,2.468905,323.85,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-412.13,-1.2726
crypto,ETH/USD,2023,2023-08-09 17:52:00,long,1h,1847.749219,1843.220364,38.274587,173.34,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,202.04,1.1656
crypto,BTC/USD,2023,2023-08-09 21:45:00,long,1h,29513.535245,29384.555814,2.489378,321.08,0.439,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,21.05,0.0656
crypto,LINK/USD,2023,2023-08-10 03:05:00,long,4h,7.6409,7.604251,11378.518826,417.01,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-531.67,-1.275
crypto,ETH/USD,2023,2023-08-10 03:37:00,long,15m,1852.276124,1848.510522,38.290123,144.19,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-229.67,-1.5929
crypto,LINK/USD,2023,2023-08-10 06:16:00,long,4h,7.63398,7.575716,8409.920134,489.99,0.388,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-574.66,-1.1728
crypto,ETH/USD,2023,2023-08-10 07:28:00,long,15m,1852.105836,1845.26112,38.293644,262.11,0.676,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,124.16,0.4737
crypto,ETH/USD,2023,2023-08-10 15:57:00,long,15m,1852.685,1844.101125,38.281673,328.61,0.676,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-159.33,-0.4849
crypto,BTC/USD,2023,2023-08-10 17:11:00,long,prev_day,29413.57785,29315.689968,2.500151,244.73,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-88.68,-0.3624
crypto,ETH/USD,2023,2023-08-11 07:28:00,long,1h,1847.53155,1842.049585,38.245106,209.66,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,159.71,0.7618
crypto,ETH/USD,2023,2023-08-11 14:31:00,long,1h,1852.5,1844.213275,38.142531,316.08,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-401.24,-1.2694
crypto,ETH/USD,2023,2023-08-11 16:39:00,long,1h,1845.36559,1839.365996,38.289995,229.72,0.432,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-314.89,-1.3707
crypto,LTC/USD,2023,2023-08-12 03:44:00,short,prev_day,83.483098,84.020114,880.911666,473.06,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,276.96,0.5855
crypto,LTC/USD,2023,2023-08-12 18:25:00,short,prev_day,83.5512,83.967291,880.193646,366.24,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-1.29,-0.0035
crypto,LINK/USD,2023,2023-08-15 06:01:00,long,prev_day,7.328413,7.29115,11712.737883,436.46,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,348.71,0.7989
sp500,SPY,2023,2023-08-15 14:24:00,short,premarket_ny,443.82,446.684382,307.46415,880.69,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,172.02,0.1953
sp500,QQQ,2023,2023-08-15 14:24:00,short,premarket_ny,366.83,370.205683,239.902204,809.83,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,59.32,0.0732
crypto,LINK/USD,2023,2023-08-15 14:35:00,long,prev_day,7.296348,7.25383,11764.211914,500.19,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-613.4,-1.2263
crypto,BTC/USD,2023,2023-08-15 18:13:00,long,4h,29295.48,29186.354454,2.507202,273.6,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-361.85,-1.3226
crypto,BTC/USD,2023,2023-08-15 20:12:00,long,4h,29169.902185,29020.158059,2.517996,377.06,0.507,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-21.18,-0.0562
crypto,LINK/USD,2023,2023-08-15 22:15:00,long,prev_day,7.0431,6.963454,6611.282061,526.56,0.285,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-43.23,-0.0821
crypto,LINK/USD,2023,2023-08-16 00:44:00,short,1h,7.01747,7.089733,12187.849068,880.73,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,2334.87,2.6511
sp500,QQQ,2023,2023-08-17 13:51:00,short,london,362.48,364.556248,973.16133,2020.52,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,3004.45,1.487
crypto,BTC/USD,2023,2023-08-19 01:31:00,short,1h,26029.0841,26179.486683,2.807116,422.2,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-509.99,-1.2079
crypto,LTC/USD,2023,2023-08-19 01:37:00,short,15m,64.096645,64.659238,1151.649922,647.91,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-752.29,-1.1611
crypto,LINK/USD,2023,2023-08-19 02:43:00,short,1h,6.176471,6.243096,14225.394152,947.76,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1063.64,-1.1223
crypto,BTC/USD,2023,2023-08-19 17:35:00,short,1h,26076.759438,26292.533019,2.437952,526.05,0.302,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-114.93,-0.2185
crypto,ETH/USD,2023,2023-08-19 17:55:00,short,1h,1680.046152,1687.480709,41.726602,310.22,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,365.2,1.1772
crypto,LINK/USD,2023,2023-08-20 00:45:00,short,15m,6.16828,6.20869,14071.847934,568.64,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-683.12,-1.2013
crypto,BTC/USD,2023,2023-08-20 21:35:00,short,prev_day,26164.845,26326.0385,2.768667,446.29,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-146.06,-0.3273
crypto,ETH/USD,2023,2023-08-20 23:31:00,short,1h,1682.045,1684.983902,41.894131,123.12,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-208.06,-1.6899
crypto,LINK/USD,2023,2023-08-22 09:07:00,short,4h,6.2014,6.232124,13886.538226,426.65,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-540.22,-1.2662
crypto,LINK/USD,2023,2023-08-22 11:34:00,short,4h,6.190035,6.235224,9855.537735,445.36,0.373,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-525.82,-1.1807
crypto,ETH/USD,2023,2023-08-23 00:48:00,short,1h,1634.2975,1642.869851,42.990799,368.53,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-453.22,-1.2298
crypto,DOT/USD,2023,2023-08-23 00:51:00,short,15m,4.419,4.440532,22629.554198,487.26,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,27.9,0.0573
crypto,BTC/USD,2023,2023-08-23 01:03:00,short,1h,26023.1,26206.611686,2.778135,509.82,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-596.69,-1.1704
crypto,LINK/USD,2023,2023-08-23 03:09:00,short,15m,6.140945,6.180099,13849.650006,542.27,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-654.44,-1.2069
crypto,ETH/USD,2023,2023-08-23 08:05:00,short,1h,1643.695,1655.759178,38.16961,460.48,0.355,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,358.79,0.7792
crypto,ETH/USD,2023,2023-08-23 11:42:00,short,1h,1621.033794,1649.253864,38.703201,1092.21,0.355,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1167.83,-1.0692
crypto,DOT/USD,2023,2023-08-23 17:57:00,short,prev_day,4.487605,4.534048,22283.601164,1034.91,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1276.64,-1.2336
crypto,BTC/USD,2023,2023-08-24 02:10:00,short,1h,26370.05,26568.745066,2.718956,540.24,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,791.92,1.4659
crypto,DOT/USD,2023,2023-08-24 06:51:00,short,1h,4.505375,4.530806,21918.544121,557.41,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,926.89,1.6629
crypto,LINK/USD,2023,2023-08-24 11:36:00,long,1h,6.3195,6.260675,13354.775018,785.59,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-896.89,-1.1417
crypto,BTC/USD,2023,2023-08-24 14:51:00,short,1h,26087.468,26567.945528,2.748408,1320.55,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-317.03,-0.2401
crypto,LINK/USD,2023,2023-08-25 04:36:00,long,prev_day,6.007605,5.924222,13898.81775,1158.93,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1269.05,-1.095
crypto,DOT/USD,2023,2023-08-25 12:10:00,short,15m,4.458,4.485276,22359.387957,609.88,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-850.83,-1.3951
crypto,BTC/USD,2023,2023-08-26 01:31:00,short,1h,26041.975,26117.343865,2.771444,208.88,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-295.6,-1.4152
crypto,ETH/USD,2023,2023-08-26 02:41:00,short,1h,1651.29,1656.595833,41.784,221.7,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,190.22,0.858
crypto,LTC/USD,2023,2023-08-26 03:05:00,short,1h,65.3825,65.553558,1117.49477,191.16,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,23.32,0.122
crypto,DOT/USD,2023,2023-08-26 04:37:00,short,prev_day,4.489805,4.516628,22011.495047,590.42,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-550.47,-0.9323
crypto,LTC/USD,2023,2023-08-26 04:38:00,short,1h,65.195,65.502893,593.498904,182.73,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-237.45,-1.2994
crypto,BTC/USD,2023,2023-08-26 04:48:00,short,1h,26042.75,26126.391797,2.771362,231.8,0.59,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,18.59,0.0802
crypto,LTC/USD,2023,2023-08-26 06:42:00,short,1h,65.22045,65.448729,593.267312,135.43,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-190.15,-1.404
crypto,LTC/USD,2023,2023-08-26 08:32:00,short,1h,65.2555,65.628628,491.872549,183.53,0.415,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,113.44,0.6181
crypto,LINK/USD,2023,2023-08-26 15:56:00,long,15m,5.99765,5.97753,13710.296007,275.85,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-384.3,-1.3931
crypto,LINK/USD,2023,2023-08-26 18:48:00,long,15m,5.985105,5.953292,13739.033291,437.09,0.533,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,155.68,0.3562
crypto,DOT/USD,2023,2023-08-27 01:03:00,short,prev_day,4.51043,4.539203,21788.799286,626.93,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-864.49,-1.3789
crypto,LTC/USD,2023,2023-08-27 02:30:00,short,1h,64.94865,65.380845,1120.481483,484.27,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-587.18,-1.2125
crypto,ETH/USD,2023,2023-08-27 07:01:00,short,1h,1648.709,1652.981722,41.964786,179.3,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-262.7,-1.4651
crypto,BTC/USD,2023,2023-08-27 12:08:00,short,4h,26038.495,26116.597684,2.761176,215.66,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-302.04,-1.4006
crypto,ETH/USD,2023,2023-08-27 15:47:00,short,4h,1656.452,1661.075554,41.768624,193.12,0.62,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-127.48,-0.6601
crypto,LINK/USD,2023,2023-08-28 10:56:00,long,4h,5.927715,5.888932,13833.482221,536.5,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,999.78,1.8635
crypto,LINK/USD,2023,2023-08-28 12:57:00,long,4h,5.99385,5.902695,13002.729944,1185.26,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-299.19,-0.2524
crypto,DOT/USD,2023,2023-08-28 13:19:00,short,1h,4.474855,4.520317,21768.830878,989.65,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1225.13,-1.2379
crypto,LINK/USD,2023,2023-08-28 17:14:00,long,4h,5.9938,5.959345,13002.838412,448.01,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-550.8,-1.2294
crypto,BTC/USD,2023,2023-08-28 19:51:00,short,1h,25963.946,26183.897109,2.757471,606.51,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-484.52,-0.7989
crypto,DOT/USD,2023,2023-08-29 01:05:00,long,15m,4.637,4.588891,20743.418931,997.94,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1230.46,-1.233
crypto,ETH/USD,2023,2023-08-29 02:22:00,short,15m,1652.0,1663.041188,41.645002,459.81,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,420.12,0.9137
crypto,ETH/USD,2023,2023-08-29 15:26:00,short,prev_day,1714.355,1736.866346,40.130278,903.39,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-986.31,-1.0918
crypto,ETH/USD,2023,2023-08-30 02:54:00,long,1h,1718.9445,1712.958122,39.693749,237.62,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-319.86,-1.3461
crypto,BTC/USD,2023,2023-08-30 04:05:00,long,1h,27424.0,27248.056056,2.592995,456.22,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-541.66,-1.1873
crypto,LINK/USD,2023,2023-08-30 05:44:00,long,1h,6.0753,6.060083,13522.085119,205.77,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-314.12,-1.5265
crypto,DOT/USD,2023,2023-08-30 08:06:00,long,1h,4.594135,4.570895,20669.130843,480.36,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-709.9,-1.4778
crypto,LINK/USD,2023,2023-08-30 08:56:00,long,1h,6.072,6.041492,13529.434078,412.76,0.618,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-521.1,-1.2625
crypto,ETH/USD,2023,2023-08-30 09:47:00,long,1h,1716.415,1708.899171,39.752246,298.77,0.531,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-381.01,-1.2753
crypto,DOT/USD,2023,2023-08-30 14:31:00,long,1h,4.574795,4.549236,9069.957184,231.82,0.252,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-332.12,-1.4327
crypto,ETH/USD,2023,2023-08-31 01:07:00,long,1h,1700.6965,1697.550117,39.707541,124.94,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-206.33,-1.6515
crypto,LINK/USD,2023,2023-08-31 02:09:00,long,1h,5.93135,5.889177,13709.442999,578.16,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1897.24,3.2815
crypto,ETH/USD,2023,2023-08-31 03:47:00,long,1h,1698.9,1694.877282,39.74953,159.9,0.694,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,231.91,1.4503
crypto,ETH/USD,2023,2023-08-31 14:21:00,long,1h,1702.245,1697.42475,39.67142,191.23,0.694,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-272.62,-1.4257
crypto,LINK/USD,2023,2023-08-31 16:24:00,long,1h,5.95065,5.892902,13664.978571,789.13,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,900.75,1.1415
crypto,LINK/USD,2023,2023-08-31 17:45:00,long,1h,5.85625,5.723276,13885.251609,1846.37,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,162.82,0.0882
crypto,ETH/USD,2023,2023-08-31 17:49:00,long,prev_day,1659.3,1642.280013,29.770604,506.7,0.291,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-566.24,-1.1175
crypto,BTC/USD,2023,2023-09-01 04:50:00,short,1h,26026.98,26126.072848,2.711365,268.68,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-353.47,-1.3156
crypto,BTC/USD,2023,2023-09-01 14:11:00,short,1h,25930.1,26167.972941,2.721495,647.37,0.499,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,571.6,0.883
crypto,LTC/USD,2023,2023-09-01 14:40:00,short,1h,63.1721,64.235482,1142.697229,1215.12,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1317.2,-1.084
crypto,LTC/USD,2023,2023-09-02 02:13:00,short,15m,63.246,63.299937,1120.535368,60.44,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-160.66,-2.6582
crypto,DOT/USD,2023,2023-09-02 06:45:00,short,1h,4.2215,4.24767,22246.776282,582.19,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-809.21,-1.3899
crypto,BTC/USD,2023,2023-09-02 11:39:00,short,1h,25825.747,25892.290056,2.740938,182.39,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-267.44,-1.4663
crypto,LTC/USD,2023,2023-09-02 16:51:00,short,1h,64.1145,64.375015,905.340809,235.85,0.773,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-317.94,-1.348
crypto,LTC/USD,2023,2023-09-02 18:42:00,short,1h,63.90385,64.468467,381.372118,215.33,0.325,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-249.79,-1.1601
crypto,DOT/USD,2023,2023-09-03 01:58:00,short,prev_day,4.263,4.288755,21840.3844,562.5,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-787.56,-1.4001
crypto,ETH/USD,2023,2023-09-03 13:25:00,long,4h,1634.355,1626.32708,40.821729,327.71,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-408.13,-1.2454
crypto,BTC/USD,2023,2023-09-03 13:51:00,short,prev_day,25920.25,26093.556106,2.720627,471.5,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-556.23,-1.1797
crypto,ETH/USD,2023,2023-09-03 18:12:00,long,4h,1632.544,1623.044262,39.919423,379.22,0.388,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,218.85,0.5771
crypto,LTC/USD,2023,2023-09-04 12:02:00,short,1h,63.82945,64.472412,1098.881387,706.54,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,579.17,0.8197
crypto,LINK/USD,2023,2023-09-04 15:47:00,long,1h,6.019495,5.960661,14000.562802,823.71,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-934.86,-1.1349
crypto,ETH/USD,2023,2023-09-04 16:00:00,long,prev_day,1626.1,1617.214029,40.912562,363.55,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-443.74,-1.2206
crypto,ETH/USD,2023,2023-09-04 22:55:00,long,prev_day,1623.035,1614.156224,34.340734,304.9,0.333,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,163.35,0.5357
crypto,LINK/USD,2023,2023-09-05 03:41:00,long,prev_day,5.93205,5.898381,14049.352649,473.02,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,932.41,1.9712
crypto,LINK/USD,2023,2023-09-05 04:42:00,long,prev_day,5.975665,5.917544,13255.510432,770.42,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,999.65,1.2975
crypto,DOT/USD,2023,2023-09-05 15:45:00,short,1h,4.270835,4.308324,21615.91336,810.36,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,392.19,0.484
crypto,DOT/USD,2023,2023-09-06 00:52:00,short,1h,4.25,4.278823,21814.16268,628.76,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,713.38,1.1346
crypto,LINK/USD,2023,2023-09-06 13:58:00,long,1h,6.14265,6.086559,13882.203753,778.67,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,293.59,0.377
crypto,LINK/USD,2023,2023-09-06 17:53:00,long,prev_day,6.2304,5.876831,7235.372911,2558.21,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,429.66,0.168
crypto,DOT/USD,2023,2023-09-06 18:55:00,short,1h,4.23105,4.294328,21911.863814,1386.53,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-1098.06,-0.7919
crypto,LTC/USD,2023,2023-09-06 19:27:00,short,4h,62.5293,63.896823,1130.992362,1546.66,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-423.13,-0.2736
crypto,ETH/USD,2023,2023-09-06 19:35:00,long,4h,1629.94,1606.880401,40.644153,937.24,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,3.06,0.0033
crypto,ETH/USD,2023,2023-09-07 13:25:00,long,1h,1626.5775,1622.043079,40.730058,184.69,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,495.15,2.681
crypto,ETH/USD,2023,2023-09-07 14:01:00,long,1h,1626.2985,1622.79979,40.737045,142.53,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,500.93,3.5146
crypto,LINK/USD,2023,2023-09-07 16:55:00,long,15m,6.29046,6.243239,13670.982396,645.56,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1328.92,2.0586
crypto,ETH/USD,2023,2023-09-07 17:12:00,long,1h,1632.87,1621.678995,40.573099,454.05,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1738.74,3.8294
crypto,LINK/USD,2023,2023-09-07 21:38:00,long,15m,6.40548,6.248652,13425.499404,2105.49,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-401.8,-0.1908
crypto,LTC/USD,2023,2023-09-07 21:59:00,short,1h,63.49,64.523782,1107.214209,1144.62,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-332.48,-0.2905
crypto,LINK/USD,2023,2023-09-08 11:37:00,long,1h,6.226225,6.163039,13960.930306,882.14,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,626.27,0.7099
crypto,ETH/USD,2023,2023-09-08 13:44:00,long,1h,1631.773,1625.263192,42.276354,275.21,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-358.36,-1.3021
crypto,BTC/USD,2023,2023-09-08 13:48:00,long,1h,25916.5375,25789.542355,2.699554,342.83,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-426.89,-1.2452
crypto,LINK/USD,2023,2023-09-09 02:22:00,long,15m,6.2715,6.223829,13960.003143,665.49,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-780.96,-1.1735
crypto,BTC/USD,2023,2023-09-09 07:34:00,long,1h,25875.1285,25797.15111,2.687376,209.55,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-60.66,-0.2895
crypto,ETH/USD,2023,2023-09-09 16:32:00,long,15m,1636.301,1632.146234,41.94036,174.25,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-256.97,-1.4747
