name,n_tr,n_va,mean_tr,mean_va,gross_tr,gross_va,R_tr,win_tr,stop_tr,lev,verdict,n_assets_pos,arm,filt
"1h swing low -> 1m BOS, target 3R",11243,3664,-0.33721393482892803,-0.3876004129905212,0.16278606517107197,0.11239958700947875,-4.700284418897876,23.952681668593794,0.3881264687720084,2.5764797829014228,reject,0,PARENT,PARENT
"1h swing high -> 1m BOS, hold 24h",11475,3905,-0.3698527009730883,-0.40793002298952064,0.13014729902691174,0.09206997701047931,-6.78166865504166,8.958605664488017,0.35297489540146054,2.833062671107635,reject,0,PARENT,PARENT
"1h swing high -> 1m BOS, target 1R",11475,3905,-0.4272812355660633,-0.4687224076276492,0.0727187644339367,0.031277592372350733,-7.1881769796915,11.43355119825708,0.35297489540146054,2.833062671107635,reject,0,PARENT,PARENT
"1h swing high -> 1m BOS, target 2R",11475,3905,-0.3846830059810685,-0.43817118221311646,0.11531699401893142,0.06182881778688358,-7.065686260025004,21.742919389978212,0.35297489540146054,2.833062671107635,reject,0,PARENT,PARENT
"1h swing high -> 1m BOS, target 3R",11475,3905,-0.36179323771844113,-0.4338709864342193,0.1382067622815589,0.0661290135657807,-6.983995137552611,23.25925925925926,0.35297489540146054,2.833062671107635,reject,0,PARENT,PARENT
"4h swing low -> 1m BOS, hold 24h",4828,1571,-0.20917166208409177,-0.31914070403848305,0.29082833791590823,0.180859295961517,-5.3416985463237685,11.495443247721623,0.41114135785361583,2.4322534838639207,reject,1,PARENT,PARENT
"4h swing low -> 1m BOS, target 1R",4828,1571,-0.3958374810370868,-0.44853310502753224,0.10416251896291318,0.051466894972467724,-5.89433261462392,15.430820215410106,0.41114135785361583,2.4322534838639207,reject,0,PARENT,PARENT
"4h swing low -> 1m BOS, target 2R",4828,1571,-0.33142116127390536,-0.4154044336865438,0.16857883872609467,0.08459556631345616,-5.716772786814753,25.103562551781277,0.41114135785361583,2.4322534838639207,reject,0,PARENT,PARENT
"4h swing low -> 1m BOS, target 3R",4828,1571,-0.3094092200987383,-0.39031559470741,0.19059077990126172,0.10968440529258994,-5.640004023298521,25.745650372825185,0.41114135785361583,2.4322534838639207,reject,0,PARENT,PARENT
"4h swing high -> 1m BOS, hold 24h",4985,1665,-0.2889164323490506,-0.3878856469158141,0.2110835676509494,0.11211435308418591,-4.04368909627779,11.675025075225678,0.4015334948878184,2.4904522604755126,reject,0,PARENT,PARENT
"4h swing high -> 1m BOS, target 1R",4985,1665,-0.4368945118224464,-0.4358780975481291,0.06310548817755363,0.0641219024518709,-4.968320120116024,12.056168505516549,0.4015334948878184,2.4904522604755126,reject,0,PARENT,PARENT
"4h swing high -> 1m BOS, target 2R",4985,1665,-0.3821872941121519,-0.37467086214421097,0.11781270588784808,0.125329137855789,-4.796849216529869,22.166499498495487,0.4015334948878184,2.4904522604755126,reject,0,PARENT,PARENT
"4h swing high -> 1m BOS, target 3R",4985,1665,-0.36345198023948366,-0.3667957960948946,0.13654801976051634,0.13320420390510537,-4.673808275362055,25.115346038114346,0.4015334948878184,2.4904522604755126,reject,0,PARENT,PARENT
"prev day low -> 1m BOS, hold 24h",2142,624,-0.10498106983292978,-0.2580686684716058,0.39501893016707024,0.24193133152839416,-3.193181045591463,14.19234360410831,0.4697052533469881,2.128994710777195,reject,1,EQ,EQ
"prev day low -> 1m BOS, target 1R",2142,624,-0.3714001799198401,-0.399574887184772,0.12859982008015985,0.10042511281522795,-3.8747240258867066,18.11391223155929,0.4697052533469881,2.128994710777195,reject,0,EQ,EQ
"prev day low -> 1m BOS, target 2R",2142,624,-0.28716018281695943,-0.3485165810503246,0.21283981718304054,0.15148341894967537,-3.7298656363231353,30.34547152194211,0.4697052533469881,2.128994710777195,reject,0,EQ,EQ
"prev day low -> 1m BOS, target 3R",2142,624,-0.2631639156084944,-0.29597975028426576,0.23683608439150558,0.2040202497157342,-3.6456429532658627,29.458450046685343,0.4697052533469881,2.128994710777195,reject,0,EQ,EQ
"prev day high -> 1m BOS, hold 24h",2202,570,-0.20769479335572139,-0.35063636461566544,0.2923052066442786,0.1493636353843345,-2.142492118564505,12.942779291553133,0.38393701630292965,2.604593872269381,reject,0,EQ,EQ
"prev day high -> 1m BOS, target 1R",2202,570,-0.3856240820349913,-0.4164877982532956,0.1143759179650087,0.08351220174670436,-2.9918790658195302,13.987284287011809,0.38393701630292965,2.604593872269381,reject,0,EQ,EQ
"prev day high -> 1m BOS, target 2R",2202,570,-0.31248905275684385,-0.3709473983149505,0.18751094724315612,0.12905260168504948,-2.8023755960119954,27.974568574023618,0.38393701630292965,2.604593872269381,reject,0,EQ,EQ
"prev day high -> 1m BOS, target 3R",2202,570,-0.2652516814051327,-0.3410761349162757,0.23474831859486725,0.1589238650837243,-2.630539486088885,29.8819255222525,0.38393701630292965,2.604593872269381,reject,0,EQ,EQ
"last session low -> 1m BOS, hold 24h",4725,1331,-0.2740937419745648,-0.2851678594671364,0.2259062580254352,0.2148321405328636,-3.642923337253661,11.132275132275133,0.4441464438553782,2.2515096401979013,reject,0,EQ,EQ
"last session low -> 1m BOS, target 1R",4725,1331,-0.4105254795615073,-0.4244678990417622,0.0894745204384927,0.07553210095823785,-3.883966639111625,16.91005291005291,0.4441464438553782,2.2515096401979013,reject,0,EQ,EQ
"last session low -> 1m BOS, target 2R",4725,1331,-0.35588779070905285,-0.3676189951448577,0.14411220929094712,0.13238100485514231,-3.7467923851864473,26.095238095238095,0.4441464438553782,2.2515096401979013,reject,0,EQ,EQ
"last session low -> 1m BOS, target 3R",4725,1331,-0.31999018437443644,-0.34328318182815315,0.18000981562556365,0.15671681817184682,-3.6759608762048765,26.137566137566136,0.4441464438553782,2.2515096401979013,reject,0,EQ,EQ
"last session high -> 1m BOS, hold 24h",4615,1297,-0.2808829978775421,-0.3271956505396591,0.2191170021224579,0.17280434946034087,-9.673488347707861,11.13759479956663,0.361381872770223,2.767155951499064,reject,0,EQ,EQ
"last session high -> 1m BOS, target 1R",4615,1297,-0.40265493222704546,-0.4085048451451922,0.09734506777295455,0.0914951548548078,-10.18648738143227,12.892741061755148,0.361381872770223,2.767155951499064,reject,0,EQ,EQ
"last session high -> 1m BOS, target 2R",4615,1297,-0.33853203269110566,-0.33765455582823395,0.16146796730889432,0.16234544417176602,-10.024977065546564,25.655471289274107,0.361381872770223,2.767155951499064,reject,0,EQ,EQ
"last session high -> 1m BOS, target 3R",4615,1297,-0.29803018746047777,-0.341317165884599,0.20196981253952223,0.158682834115401,-9.88406930605392,27.757313109425784,0.361381872770223,2.767155951499064,reject,0,EQ,EQ
"1h swing low -> 1m BOS, hold 24h",7300,1930,-0.25248778601215516,-0.2919803601883383,0.2475122139878449,0.2080196398116618,-3.710272731519991,10.821917808219178,0.3928047843583939,2.545793839129014,reject,0,EQ,EQ
"1h swing low -> 1m BOS, target 1R",7300,1930,-0.40705667400028195,-0.42234714209386026,0.09294332599971802,0.07765285790613974,-4.1191719550451165,15.397260273972602,0.3928047843583939,2.545793839129014,reject,0,EQ,EQ
"1h swing low -> 1m BOS, target 2R",7300,1930,-0.35142852639087524,-0.3756248566436164,0.1485714736091248,0.12437514335638362,-3.981613076557831,25.164383561643838,0.3928047843583939,2.545793839129014,reject,0,EQ,EQ
"1h swing low -> 1m BOS, target 3R",7300,1930,-0.3208395674240195,-0.3589685676589368,0.17916043257598058,0.14103143234106316,-3.906079930431535,26.150684931506852,0.3928047843583939,2.545793839129014,reject,0,EQ,EQ
"1h swing high -> 1m BOS, hold 24h",7265,1884,-0.32028000567887943,-0.40507427417995323,0.17971999432112049,0.09492572582004678,-7.152344994255155,9.772883688919478,0.3347078901408398,2.9876797932048027,reject,0,EQ,EQ
"1h swing high -> 1m BOS, target 1R",7265,1884,-0.4056741672924819,-0.4408666452035429,0.0943258327075181,0.05913335479645703,-7.555005829286256,11.94769442532691,0.3347078901408398,2.9876797932048027,reject,0,EQ,EQ
