sig_i,sig_t,stop_pct,gross_pct,net_pct,net_low_pct,net_R,reason,bars_held,sym,level,dirn,y,day,R,netR_pt,win
997108,2026-03-10 17:00:00,0.07338695473492632,-0.07338695473492632,-0.11338695473492633,-0.09338695473492632,-1.5450560000000002,stop,2,SPY,4h swing high,-1,2026,2026-03-10,-1.0,-1.5450560000000002,False
997203,2026-03-10 18:35:00,0.23867403314917196,0.24751381215468876,0.20751381215468875,0.22751381215468877,0.869444444444411,close,84,SPY,4h swing high,-1,2026,2026-03-10,1.0370370370370032,0.869444444444411,True
997324,2026-03-11 14:06:00,0.13566720245380076,0.26248654387801346,0.22248654387801345,0.24248654387801347,1.6399434782609126,close,353,SPY,4h swing high,-1,2026,2026-03-11,1.9347826086957085,1.6399434782609126,True
999129,2026-03-17 18:11:00,0.034207741126993985,0.19939884247193954,0.15939884247193953,0.17939884247193955,4.659730143542125,close,108,SPY,4h swing high,-1,2026,2026-03-17,5.829056111354576,4.659730143542125,True
1000466,2026-03-23 14:28:00,0.17404728032205968,-0.17404728032205968,-0.2140472803220597,-0.19404728032205967,-1.2298226086956567,stop,34,SPY,4h swing high,-1,2026,2026-03-23,-1.0,-1.2298226086956567,False
1001314,2026-03-25 15:36:00,0.1006724677528802,-0.1006724677528802,-0.1406724677528802,-0.12067246775288021,-1.3973280966767163,stop,57,SPY,4h swing high,-1,2026,2026-03-25,-1.0,-1.3973280966767163,False
1002783,2026-03-31 14:05:00,0.18074448028172485,-0.18074448028172485,-0.22074448028172486,-0.20074448028172484,-1.2213068965517087,stop,153,SPY,4h swing high,-1,2026,2026-03-31,-1.0,-1.2213068965517087,False
1002858,2026-03-31 15:20:00,0.17155601303824278,-0.17155601303824278,-0.21155601303824279,-0.19155601303824277,-1.2331600000000194,stop,64,SPY,4h swing high,-1,2026,2026-03-31,-1.0,-1.2331600000000194,False
1003951,2026-04-06 14:03:00,0.38039012811539513,-0.25105748455615734,-0.2910574845561573,-0.27105748455615736,-0.7651551999999909,close,356,SPY,4h swing high,-1,2026,2026-04-06,-0.6599999999999909,-0.7651551999999909,True
1004860,2026-04-08 16:12:00,0.08591383434922896,-0.08591383434922896,-0.12591383434922895,-0.10591383434922896,-1.465582758620748,stop,28,SPY,4h swing high,-1,2026,2026-04-08,-1.0,-1.465582758620748,False
1007148,2026-04-16 15:20:00,0.0028507896687518528,-0.0028507896687518528,-0.04285078966875185,-0.022850789668751852,-15.031199999933003,stop,1,SPY,4h swing high,-1,2026,2026-04-16,-1.0,-15.031199999933003,False
1007194,2026-04-16 16:06:00,0.04272287097692317,-0.04272287097692317,-0.08272287097692317,-0.06272287097692317,-1.9362666666668087,stop,6,SPY,4h swing high,-1,2026,2026-04-16,-1.0,-1.9362666666668087,False
1009085,2026-04-23 15:07:00,0.06675285983303479,-0.06675285983303479,-0.10675285983303479,-0.0867528598330348,-1.5992252631580095,stop,10,SPY,4h swing high,-1,2026,2026-04-23,-1.0,-1.5992252631580095,False
1009140,2026-04-23 16:02:00,0.052048897829420925,-0.052048897829420925,-0.09204889782942093,-0.07204889782942092,-1.7685081081080987,stop,34,SPY,4h swing high,-1,2026,2026-04-23,-1.0,-1.7685081081080987,False
1009938,2026-04-27 16:20:00,0.02941547253856038,-0.02941547253856038,-0.06941547253856038,-0.04941547253856038,-2.359828571428336,stop,14,SPY,4h swing high,-1,2026,2026-04-27,-1.0,-2.359828571428336,False
1010031,2026-04-27 17:53:00,0.0685583165435428,-0.0685583165435428,-0.10855831654354281,-0.0885583165435428,-1.5834448979591729,stop,26,SPY,4h swing high,-1,2026,2026-04-27,-1.0,-1.5834448979591729,False
1013018,2026-05-07 15:40:00,0.030606623273279433,-0.030606623273279433,-0.07060662327327943,-0.05060662327327943,-2.3069066666665345,stop,2,SPY,4h swing high,-1,2026,2026-05-07,-1.0,-2.3069066666665345,False
1016513,2026-05-20 15:25:00,0.10541252787350126,-0.10541252787350126,-0.14541252787350126,-0.12541252787350127,-1.3794615384615518,stop,24,SPY,4h swing high,-1,2026,2026-05-20,-1.0,-1.3794615384615518,False
1017055,2026-05-21 17:57:00,0.0967546865551337,0.18813411274608308,0.14813411274608307,0.1681341127460831,1.5310277777776877,close,122,SPY,4h swing high,-1,2026,2026-05-21,1.9444444444443387,1.5310277777776877,True
1017524,2026-05-22 19:16:00,0.06297492528512971,0.07773027594246985,0.03773027594246985,0.05773027594246985,0.5991317301551307,close,43,SPY,4h swing high,-1,2026,2026-05-22,1.234305171312753,0.5991317301551307,True
1017701,2026-05-26 15:43:00,0.05871050384286146,-0.05871050384286146,-0.09871050384286145,-0.07871050384286146,-1.6813090909091823,stop,47,SPY,4h swing high,-1,2026,2026-05-26,-1.0,-1.6813090909091823,False
1019410,2026-06-01 18:12:00,0.09152142852440462,0.12575966077813505,0.08575966077813504,0.10575966077813505,0.937044604316538,close,107,SPY,4h swing high,-1,2026,2026-06-01,1.3741007194244204,0.937044604316538,True
1019634,2026-06-02 15:26:00,0.03486750348674855,0.07499802636771878,0.03499802636771878,0.05499802636771878,1.0037433962262263,close,273,SPY,4h swing high,-1,2026,2026-06-02,2.1509433962262854,1.0037433962262263,True
1021492,2026-06-09 13:54:00,0.23081671542446486,1.0910115676749237,1.0510115676749237,1.0710115676749237,4.553446511627833,close,365,SPY,4h swing high,-1,2026,2026-06-09,4.726744186046434,4.553446511627833,True
1021916,2026-06-10 14:28:00,0.21852138387828138,1.5405078925580606,1.5005078925580606,1.5205078925580606,6.866640993788776,close,331,SPY,4h swing high,-1,2026,2026-06-10,7.049689440993744,6.866640993788776,True
1022770,2026-06-12 15:42:00,0.11737722611980632,-0.11737722611980632,-0.1573772261198063,-0.13737722611980632,-1.3407816091954006,stop,31,SPY,4h swing high,-1,2026,2026-06-12,-1.0,-1.3407816091954006,False
1024222,2026-06-18 13:54:00,0.18666487611629443,-0.18666487611629443,-0.22666487611629443,-0.20666487611629442,-1.2142877697841747,stop,14,SPY,4h swing high,-1,2026,2026-06-18,-1.0,-1.2142877697841747,False
1024392,2026-06-18 16:44:00,0.03480635617611894,-0.03480635617611894,-0.07480635617611894,-0.05480635617611894,-2.1492153846154247,stop,21,SPY,4h swing high,-1,2026,2026-06-18,-1.0,-2.1492153846154247,False
1024613,2026-06-22 13:55:00,0.14823915917680708,-0.14823915917680708,-0.18823915917680709,-0.16823915917680707,-1.269834234234231,stop,4,SPY,4h swing high,-1,2026,2026-06-22,-1.0,-1.269834234234231,False
1025460,2026-06-24 15:02:00,0.06558840234766095,0.857382414194146,0.8173824141941459,0.8373824141941459,12.46230103092755,close,297,SPY,4h swing high,-1,2026,2026-06-24,13.072164948453306,12.46230103092755,True
1026557,2026-06-29 13:49:00,0.11910401299316445,-0.11910401299316445,-0.15910401299316446,-0.13910401299316444,-1.335840909090911,stop,3,SPY,4h swing high,-1,2026,2026-06-29,-1.0,-1.335840909090911,False
1027440,2026-07-01 15:32:00,0.051403241742101376,-0.051403241742101376,-0.09140324174210138,-0.07140324174210137,-1.7781610389610574,stop,51,SPY,4h swing high,-1,2026,2026-07-01,-1.0,-1.7781610389610574,False
1027557,2026-07-01 17:29:00,0.0641762708238501,0.3008262694868572,0.2608262694868572,0.2808262694868572,4.064216666667475,close,150,SPY,4h swing high,-1,2026,2026-07-01,4.687500000000933,4.064216666667475,True
1027746,2026-07-02 14:08:00,0.11593198656786562,0.7515590853366159,0.7115590853366158,0.7315590853366158,6.137728735633069,close,351,SPY,4h swing high,-1,2026,2026-07-02,6.482758620690585,6.137728735633069,True
1028321,2026-07-06 17:13:00,0.031947605926282104,-0.031947605926282104,-0.0719476059262821,-0.0519476059262821,-2.252049999999953,stop,63,SPY,4h swing high,-1,2026,2026-07-06,-1.0,-2.252049999999953,False
1031102,2026-07-15 18:04:00,0.02783890553330364,-0.02783890553330364,-0.06783890553330364,-0.04783890553330364,-2.4368380952386244,stop,2,SPY,4h swing high,-1,2026,2026-07-15,-1.0,-2.4368380952386244,False
1032569,2026-07-21 16:31:00,0.033398794971477436,-0.033398794971477436,-0.07339879497147744,-0.05339879497147744,-2.197648,stop,20,SPY,4h swing high,-1,2026,2026-07-21,-1.0,-2.197648,False
1032652,2026-07-21 17:54:00,0.03406017297225037,0.04808495007845861,0.008084950078458608,0.02808495007845861,0.23737254901921986,close,125,SPY,4h swing high,-1,2026,2026-07-21,1.411764705881986,0.23737254901921986,True
1032818,2026-07-22 14:10:00,0.006679044271519742,-0.006679044271519742,-0.04667904427151974,-0.026679044271519743,-6.988880799991829,stop,1,SPY,4h swing high,-1,2026,2026-07-22,-1.0,-6.988880799991829,False
1033022,2026-07-22 17:34:00,0.05474842431363745,-0.05474842431363745,-0.09474842431363745,-0.07474842431363746,-1.7306146341463982,stop,3,SPY,4h swing high,-1,2026,2026-07-22,-1.0,-1.7306146341463982,False
1697,2016-01-08 16:47:00,0.3245823389021512,-0.3245823389021512,-0.3645823389021512,-0.34458233890215123,-1.1232352941176458,stop,228,QQQ,prev day low,1,2016,2016-01-08,-1.0,-1.1232352941176458,False
1872,2016-01-08 19:42:00,0.22863675335809747,-0.22863675335809747,-0.26863675335809745,-0.24863675335809746,-1.1749500000000037,stop,45,QQQ,prev day low,1,2016,2016-01-08,-1.0,-1.1749500000000037,False
2050,2016-01-11 16:10:00,0.18323849937312925,-0.18323849937312925,-0.22323849937312926,-0.20323849937312924,-1.218294736842108,stop,22,QQQ,prev day low,1,2016,2016-01-11,-1.0,-1.218294736842108,False
2245,2016-01-11 19:25:00,0.0385876905267143,-0.0385876905267143,-0.0785876905267143,-0.058587690526714295,-2.0366000000002065,stop,1,QQQ,prev day low,1,2016,2016-01-11,-1.0,-2.0366000000002065,False
3155,2016-01-14 15:05:00,0.5089687206601775,2.8413302366951623,2.8013302366951622,2.8213302366951623,5.503933980582517,close,354,QQQ,prev day low,1,2016,2016-01-14,5.582524271844654,5.503933980582517,True
3788,2016-01-15 19:08:00,0.21851410409218622,-0.21851410409218622,-0.2585141040921862,-0.2385141040921862,-1.1830545454545347,stop,14,QQQ,prev day low,1,2016,2016-01-15,-1.0,-1.1830545454545347,False
3862,2016-01-15 20:22:00,0.18869798391101175,0.14897209256133248,0.10897209256133247,0.1289720925613325,0.577494736842142,close,37,QQQ,prev day low,1,2016,2016-01-15,0.7894736842105656,0.577494736842142,True
4545,2016-01-20 18:45:00,0.10048231511253448,-0.10048231511253448,-0.14048231511253448,-0.12048231511253449,-1.3980800000000226,stop,1,QQQ,prev day low,1,2016,2016-01-20,-1.0,-1.3980800000000226,False
5880,2016-01-26 15:00:00,0.3720383786959031,1.0084198159389084,0.9684198159389084,0.9884198159389084,2.603010526315823,close,359,QQQ,prev day low,1,2016,2016-01-26,2.710526315789509,2.603010526315823,True
6301,2016-01-27 15:31:00,0.17233738736520474,-0.17233738736520474,-0.21233738736520474,-0.19233738736520473,-1.232102857142861,stop,248,QQQ,prev day low,1,2016,2016-01-27,-1.0,-1.232102857142861,False
6347,2016-01-27 16:17:00,0.22577795229214095,-0.22577795229214095,-0.26577795229214096,-0.24577795229214094,-1.1771652173913012,stop,172,QQQ,prev day low,1,2016,2016-01-27,-1.0,-1.1771652173913012,False
7827,2016-02-02 14:57:00,0.35731530661515243,-0.35731530661515243,-0.3973153066151524,-0.37731530661515245,-1.1119459459459489,stop,113,QQQ,prev day low,1,2016,2016-02-02,-1.0,-1.1119459459459489,False
8462,2016-02-03 19:11:00,0.2089136490250634,1.1440509351372918,1.1040509351372918,1.1240509351372918,5.284723809523994,close,108,QQQ,prev day low,1,2016,2016-02-03,5.476190476190667,5.284723809523994,True
10800,2016-02-11 19:09:00,0.30220925385576497,-0.30220925385576497,-0.34220925385576495,-0.322209253855765,-1.1323586206896588,stop,10,QQQ,prev day low,1,2016,2016-02-11,-1.0,-1.1323586206896588,False
12571,2016-02-19 16:10:00,0.17761989342807066,0.3059009275705568,0.26590092757055683,0.2859009275705568,1.4970222222221783,close,289,QQQ,prev day low,1,2016,2016-02-19,1.7222222222221697,1.4970222222221783,True
13853,2016-02-24 18:52:00,0.16294686944499925,1.2739482520244836,1.2339482520244835,1.2539482520244836,7.572703030302695,close,127,QQQ,prev day low,1,2016,2016-02-24,7.818181818181475,7.572703030302695,True
16052,2016-03-03 16:31:00,0.10475192838777204,-0.10475192838777204,-0.14475192838777204,-0.12475192838777205,-1.3818545454545474,stop,5,QQQ,prev day low,1,2016,2016-03-03,-1.0,-1.3818545454545474,False
16141,2016-03-03 18:00:00,0.16159695817490657,0.3992395437262373,0.35923954372623734,0.3792395437262373,2.2230588235293993,close,179,QQQ,prev day low,1,2016,2016-03-03,2.4705882352941027,2.2230588235293993,True
16744,2016-03-07 15:03:00,0.26681913474366414,-0.26681913474366414,-0.3068191347436641,-0.28681913474366416,-1.149914285714285,stop,257,QQQ,prev day low,1,2016,2016-03-07,-1.0,-1.149914285714285,False
17520,2016-03-09 14:59:00,0.11518525628719961,-0.11518525628719961,-0.15518525628719962,-0.1351852562871996,-1.3472666666666535,stop,53,QQQ,prev day low,1,2016,2016-03-09,-1.0,-1.3472666666666535,False
18088,2016-03-10 17:57:00,0.26026604973973017,-0.26026604973973017,-0.30026604973973015,-0.2802660497397302,-1.153688888888891,stop,11,QQQ,prev day low,1,2016,2016-03-10,-1.0,-1.153688888888891,False
19095,2016-03-15 14:14:00,0.16019600452318292,0.47116471918582736,0.4311647191858274,0.45116471918582735,2.6914823529411493,close,345,QQQ,prev day low,1,2016,2016-03-15,2.9411764705882057,2.6914823529411493,True
20252,2016-03-18 14:01:00,0.17758669034488994,0.3738667165155675,0.33386671651556754,0.3538667165155675,1.8800210526316312,close,358,QQQ,prev day low,1,2016,2016-03-18,2.105263157894792,1.8800210526316312,True
20472,2016-03-18 17:41:00,0.07357443685639688,0.3959183482679196,0.3559183482679196,0.3759183482679196,4.837527318932847,close,138,QQQ,prev day low,1,2016,2016-03-18,5.381194409148872,4.837527318932847,True
21902,2016-03-24 15:31:00,0.06073631096991005,-0.06073631096991005,-0.10073631096991005,-0.08073631096991005,-1.6585846153846384,stop,15,QQQ,prev day low,1,2016,2016-03-24,-1.0,-1.6585846153846384,False
22078,2016-03-24 18:27:00,0.06543279117592764,0.2523836231071191,0.21238362310711908,0.2323836231071191,3.245828571428172,close,92,QQQ,prev day low,1,2016,2016-03-24,3.857142857142393,3.245828571428172,True
23627,2016-03-31 18:16:00,0.054950087004306515,-0.054950087004306515,-0.09495008700430652,-0.07495008700430651,-1.7279333333333056,stop,12,QQQ,prev day low,1,2016,2016-03-31,-1.0,-1.7279333333333056,False
28564,2016-04-19 16:03:00,0.06349782293177901,-0.06349782293177901,-0.103497822931779,-0.08349782293177901,-1.6299428571429184,stop,3,QQQ,prev day low,1,2016,2016-04-19,-1.0,-1.6299428571429184,False
29224,2016-04-21 14:03:00,0.14154166236242127,-0.14154166236242127,-0.18154166236242128,-0.16154166236242126,-1.282602304737519,stop,4,QQQ,prev day low,1,2016,2016-04-21,-1.0,-1.282602304737519,False
30446,2016-04-26 14:55:00,0.11056850640376352,-0.11056850640376352,-0.1505685064037635,-0.13056850640376352,-1.3617666666666528,stop,10,QQQ,prev day low,1,2016,2016-04-26,-1.0,-1.3617666666666528,False
32357,2016-05-03 14:16:00,0.13249373282861074,0.1326831448841261,0.0926831448841261,0.1126831448841261,0.6995285203717354,close,343,QQQ,prev day low,1,2016,2016-05-03,1.001429592566166,0.6995285203717354,True
32405,2016-05-03 15:04:00,0.1419379258137828,-0.1419379258137828,-0.18193792581378282,-0.1619379258137828,-1.2818133333333228,stop,27,QQQ,prev day low,1,2016,2016-05-03,-1.0,-1.2818133333333228,False
32481,2016-05-03 16:20:00,0.02365744026495526,-0.02365744026495526,-0.06365744026495526,-0.04365744026495526,-2.6908000000005767,stop,1,QQQ,prev day low,1,2016,2016-05-03,-1.0,-2.6908000000005767,False
33667,2016-05-06 16:36:00,0.07651109410864412,0.985080336648815,0.945080336648815,0.965080336648815,12.352200000000275,close,203,QQQ,prev day low,1,2016,2016-05-06,12.875000000000286,12.352200000000275,True
35311,2016-05-12 18:00:00,0.016072762340581945,0.12385481568323443,0.08385481568323444,0.10385481568323443,5.217199999996908,close,119,QQQ,prev day low,1,2016,2016-05-12,7.705882352936603,5.217199999996908,True
36907,2016-05-18 18:36:00,0.10040255922137921,0.4500084459619725,0.4100084459619725,0.43000844596197246,4.08364536861992,close,83,QQQ,prev day low,1,2016,2016-05-18,4.482041587901576,4.08364536861992,True
37271,2016-05-19 18:10:00,0.07607455306199913,-0.07607455306199913,-0.11607455306199913,-0.09607455306199914,-1.5258000000000111,stop,6,QQQ,prev day low,1,2016,2016-05-19,-1.0,-1.5258000000000111,False
40531,2016-06-02 14:00:00,0.17316806416332275,0.7838133430550487,0.7438133430550486,0.7638133430550487,4.295326315789522,close,359,QQQ,prev day low,1,2016,2016-06-02,4.526315789473736,4.295326315789522,True
40689,2016-06-02 16:38:00,0.10001818512456759,0.5455537370430936,0.5055537370430936,0.5255537370430936,5.054618181818157,close,201,QQQ,prev day low,1,2016,2016-06-02,5.454545454545431,5.054618181818157,True
40954,2016-06-03 14:33:00,0.27362276541407987,0.38307187157971695,0.34307187157971697,0.36307187157971693,1.2538133333333508,close,326,QQQ,prev day low,1,2016,2016-06-03,1.4000000000000188,1.2538133333333508,True
42114,2016-06-08 14:23:00,0.09993640410647718,0.26346870173526504,0.22346870173526504,0.24346870173526505,2.236109090909159,close,336,QQQ,prev day low,1,2016,2016-06-08,2.6363636363637064,2.236109090909159,True
42627,2016-06-09 16:26:00,0.08196721311475721,0.34608378870674833,0.30608378870674835,0.3260837887067483,3.7342222222221877,close,213,QQQ,prev day low,1,2016,2016-06-09,4.222222222222169,3.7342222222221877,True
42720,2016-06-09 17:59:00,0.09541117673785005,0.11812812358019961,0.0781281235801996,0.09812812358019961,0.8188571428572039,close,120,QQQ,prev day low,1,2016,2016-06-09,1.2380952380952834,0.8188571428572039,True
43272,2016-06-13 14:11:00,0.08286529785471265,-0.08286529785471265,-0.12286529785471265,-0.10286529785471266,-1.4827111111110927,stop,82,QQQ,prev day low,1,2016,2016-06-13,-1.0,-1.4827111111110927,False
43894,2016-06-14 18:03:00,0.07439092430724614,-0.07439092430724614,-0.11439092430724615,-0.09439092430724615,-1.5376999999999161,stop,55,QQQ,prev day low,1,2016,2016-06-14,-1.0,-1.5376999999999161,False
44672,2016-06-16 18:01:00,0.15822784810126742,0.5491437081161611,0.509143708116161,0.5291437081161611,3.2177882352941056,close,118,QQQ,prev day low,1,2016,2016-06-16,3.470588235294103,3.2177882352941056,True
44706,2016-06-16 18:35:00,0.09295408068413676,-0.09295408068413676,-0.13295408068413675,-0.11295408068413676,-1.4303200000000245,stop,4,QQQ,prev day low,1,2016,2016-06-16,-1.0,-1.4303200000000245,False
44856,2016-06-17 14:35:00,0.09382933580288044,-0.09382933580288044,-0.13382933580288045,-0.11382933580288045,-1.4263059059059444,stop,27,QQQ,prev day low,1,2016,2016-06-17,-1.0,-1.4263059059059444,False
45000,2016-06-17 16:59:00,0.05633273870998241,-0.05633273870998241,-0.09633273870998241,-0.07633273870998242,-1.7100666666666398,stop,2,QQQ,prev day low,1,2016,2016-06-17,-1.0,-1.7100666666666398,False
49346,2016-07-05 17:55:00,0.05611147479659803,-0.05611147479659803,-0.09611147479659804,-0.07611147479659804,-1.7128666666666397,stop,56,QQQ,prev day low,1,2016,2016-07-05,-1.0,-1.7128666666666397,False
51563,2016-07-13 15:52:00,0.030920125406280644,-0.02193171685793998,-0.06193171685793998,-0.04193171685793998,-2.0029581395345866,close,247,QQQ,prev day low,1,2016,2016-07-13,-0.7093023255812897,-2.0029581395345866,True
